"president_number","president","term_number","term_start","term_end","poll_start","poll_end","polling_institute","approval","disapproval","no_opinion","sample_size"
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-09-05,2016-09-08,"Gallup Organization",50,46,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-09-05,2016-09-08,"ABC News / Washington Post",58,39,3,1002
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-09-01,2016-09-04,"CNN / ORC",51,48,1,1001
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-09-02,2016-09-04,"Gallup Organization",52,44,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-26,2016-09-01,"TIPP / IBD",50,44,6,934
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-28,2016-09-01,"GWU / Battleground",50,47,3,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-30,2016-09-01,"Gallup Organization",52,44,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-28,2016-08-30,"Fox",54,43,3,1011
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-24,2016-08-29,"Suffolk / USA Today",50,45,5,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-27,2016-08-29,"Gallup Organization",51,44,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-24,2016-08-26,"Gallup Organization",51,43,6,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-18,2016-08-24,"Quinnipiac University",54,44,3,1498
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-21,2016-08-23,"Gallup Organization",51,44,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-17,2016-08-20,"American Research Group",46,50,4,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-18,2016-08-20,"Gallup Organization",51,46,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-09,2016-08-16,"Pew",53,42,5,2010
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-14,2016-08-16,"Gallup Organization",52,45,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-11,2016-08-13,"Gallup Organization",54,43,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-08,2016-08-10,"Gallup Organization",49,46,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-05,2016-08-08,"Bloomberg",50,44,6,1007
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-04,2016-08-07,"Monmouth University",56,40,4,803
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-05,2016-08-07,"Gallup Organization",53,44,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-29,2016-08-04,"TIPP / IBD",52,40,7,921
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-01,2016-08-04,"ABC News / Washington Post",56,42,3,1002
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-02,2016-08-04,"Gallup Organization",50,45,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-08-01,2016-08-03,"McClatchy / Marist",53,40,7,1132
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-31,2016-08-02,"Fox",52,45,3,1022
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-30,2016-08-01,"Gallup Organization",53,44,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-29,2016-07-31,"CNN / ORC",54,45,1,1003
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-27,2016-07-29,"Gallup Organization",53,43,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-24,2016-07-26,"Gallup Organization",51,45,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-22,2016-07-24,"CNN / ORC",50,47,4,1001
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-20,2016-07-23,"Gallup Organization",49,47,4,2000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-17,2016-07-20,"American Research Group",48,47,5,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-17,2016-07-19,"Gallup Organization",49,47,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-13,2016-07-18,"Democracy Corps",53,45,2,900
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-14,2016-07-16,"Monmouth University",49,46,6,805
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-14,2016-07-16,"Gallup Organization",49,46,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-11,2016-07-14,"ABC News / Washington Post",57,42,2,1003
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-09,2016-07-13,"NBC News/Wall Street Journal",51,46,3,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-08,2016-07-12,"CBS News / New York Times",53,41,5,1600
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-10,2016-07-12,"Gallup Organization",48,48,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-07,2016-07-09,"Gallup Organization",51,45,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-07-03,2016-07-06,"Gallup Organization",50,45,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-30,2016-07-02,"Gallup Organization",51,45,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-26,2016-06-29,"Suffolk / USA Today",50,47,3,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-27,2016-06-29,"Gallup Organization",52,44,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-26,2016-06-28,"Fox",50,47,3,1017
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-21,2016-06-27,"Quinnipiac University",48,48,4,1610
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-15,2016-06-26,"Pew",50,44,7,2245
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-24,2016-06-26,"Gallup Organization",50,45,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-19,2016-06-24,"Allstate / NatJournal",51,43,6,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-19,2016-06-23,"NBC News/Wall Street Journal",51,45,4,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-20,2016-06-23,"ABC News / Washington Post",55,41,3,1001
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-21,2016-06-23,"Gallup Organization",50,45,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-17,2016-06-20,"American Research Group",48,48,4,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-18,2016-06-20,"Gallup Organization",50,45,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-15,2016-06-19,"Monmouth University",49,46,5,803
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-16,2016-06-19,"CNN / ORC",52,45,2,1001
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-15,2016-06-17,"Gallup Organization",53,43,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-12,2016-06-14,"Gallup Organization",53,44,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-09,2016-06-13,"CBS News",53,41,6,1280
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-10,2016-06-13,"Bloomberg",53,42,5,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-09,2016-06-11,"Gallup Organization",52,44,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-05,2016-06-08,"Fox",51,46,3,1004
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-06,2016-06-08,"Gallup Organization",53,43,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-31,2016-06-05,"TIPP / IBD",51,42,7,908
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-06-03,2016-06-05,"Gallup Organization",50,44,6,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-31,2016-06-02,"Gallup Organization",51,45,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-28,2016-05-30,"Gallup Organization",52,44,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-25,2016-05-27,"Gallup Organization",50,46,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-22,2016-05-24,"Gallup Organization",53,43,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-19,2016-05-21,"Gallup Organization",52,43,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-17,2016-05-20,"American Research Group",46,49,5,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-15,2016-05-19,"NBC News/Wall Street Journal",51,46,3,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-16,2016-05-19,"ABC News / Washington Post",51,46,3,1005
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-16,2016-05-18,"Gallup Organization",49,46,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-13,2016-05-17,"CBS News / New York Times",50,43,7,1300
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-14,2016-05-17,"Fox",48,49,3,1021
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-13,2016-05-15,"Gallup Organization",51,44,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-10,2016-05-12,"Gallup Organization",50,47,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-07,2016-05-09,"Gallup Organization",53,43,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-04,2016-05-06,"Gallup Organization",52,45,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-05-01,2016-05-03,"Gallup Organization",51,45,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-28,2016-05-01,"CNN / ORC",51,46,3,1001
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-28,2016-04-30,"Gallup Organization",52,45,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-25,2016-04-27,"Gallup Organization",49,46,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-20,2016-04-24,"Suffolk / USA Today",46,45,9,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-22,2016-04-24,"Gallup Organization",52,45,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-19,2016-04-21,"Gallup Organization",51,44,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-17,2016-04-20,"American Research Group",48,48,4,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-12,2016-04-19,"Pew",48,47,5,2008
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-16,2016-04-18,"Gallup Organization",49,48,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-13,2016-04-15,"Gallup Organization",49,47,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-10,2016-04-14,"NBC News/Wall Street Journal",49,48,3,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-08,2016-04-12,"CBS News",46,45,9,1320
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-10,2016-04-12,"Gallup Organization",47,48,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-07,2016-04-09,"Gallup Organization",51,45,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-04,2016-04-06,"Gallup Organization",52,44,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-31,2016-04-04,"Associated Press GfK Poll",50,50,0,1076
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-04-01,2016-04-03,"Gallup Organization",52,43,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-28,2016-04-02,"TIPP / IBD",48,44,8,902
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-29,2016-03-31,"McClatchy / Marist",50,46,5,1297
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-29,2016-03-31,"Gallup Organization",49,47,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-25,2016-03-28,"Gallup Organization",53,44,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-17,2016-03-27,"Pew",51,44,6,2254
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-17,2016-03-24,"Democracy Corps",55,44,2,900
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-22,2016-03-24,"Gallup Organization",52,45,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-19,2016-03-22,"Bloomberg",50,44,6,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-20,2016-03-22,"Fox",48,46,5,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-19,2016-03-21,"Gallup Organization",51,45,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-17,2016-03-20,"CNN / ORC",51,46,3,1001
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-17,2016-03-20,"CBS News / New York Times",48,44,8,1252
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-17,2016-03-20,"Monmouth University",49,43,8,1008
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-17,2016-03-20,"American Research Group",47,49,4,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-16,2016-03-18,"Gallup Organization",49,46,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-13,2016-03-15,"Gallup Organization",52,45,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-10,2016-03-12,"Gallup Organization",49,47,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-07,2016-03-09,"Gallup Organization",52,44,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-03,2016-03-06,"NBC News/Wall Street Journal",49,46,5,1200
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-03,2016-03-06,"ABC News / Washington Post",51,44,6,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-04,2016-03-06,"Gallup Organization",49,48,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-03-01,2016-03-03,"Gallup Organization",51,44,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-27,2016-02-29,"Gallup Organization",49,46,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-24,2016-02-27,"CNN / ORC",50,46,4,1001
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-24,2016-02-26,"Gallup Organization",47,48,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-21,2016-02-23,"Gallup Organization",48,48,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-19,2016-02-21,"Gallup Organization",47,49,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-17,2016-02-20,"American Research Group",45,50,5,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-16,2016-02-18,"Gallup Organization",50,46,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-15,2016-02-17,"Fox",49,47,4,1031
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-12,2016-02-16,"CBS News",47,45,8,2007
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-14,2016-02-16,"NBC News/Wall Street Journal",49,47,4,800
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-10,2016-02-15,"Quinnipiac University",44,54,2,1342
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-11,2016-02-15,"Suffolk / USA Today",40,51,9,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-13,2016-02-15,"Gallup Organization",47,50,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-10,2016-02-12,"Gallup Organization",49,47,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-07,2016-02-09,"Gallup Organization",47,50,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-02-04,2016-02-06,"Gallup Organization",46,50,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-31,2016-02-03,"Gallup Organization",48,48,4,2000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-28,2016-01-30,"Gallup Organization",49,48,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-22,2016-01-27,"TIPP / IBD",49,43,8,914
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-25,2016-01-27,"Gallup Organization",48,48,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-21,2016-01-24,"ABC News / Washington Post",49,47,4,1001
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-22,2016-01-24,"Gallup Organization",48,46,6,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-18,2016-01-21,"Fox",45,48,7,1009
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-19,2016-01-21,"Gallup Organization",49,48,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-17,2016-01-20,"American Research Group",45,51,4,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-15,2016-01-18,"Monmouth University",46,46,8,1003
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-16,2016-01-18,"Gallup Organization",49,46,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-13,2016-01-15,"Gallup Organization",49,46,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-07,2016-01-14,"Pew",46,48,6,2009
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-09,2016-01-13,"NBC News/Wall Street Journal",47,49,4,800
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-10,2016-01-12,"Gallup Organization",44,50,6,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-07,2016-01-10,"CBS News / New York Times",46,47,7,1276
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-07,2016-01-09,"Gallup Organization",47,49,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-04,2016-01-07,"Fox",42,53,5,1006
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-02,2016-01-06,"Allstate / NatJournal",47,47,6,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2016-01-04,2016-01-06,"Gallup Organization",47,48,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-30,2016-01-03,"Gallup Organization",45,51,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-28,2015-12-30,"Gallup Organization",44,52,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-22,2015-12-27,"Gallup Organization",48,48,4,2500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-17,2015-12-21,"CNN / ORC",47,52,1,1018
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-19,2015-12-21,"Gallup Organization",46,50,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-16,2015-12-20,"Quinnipiac University",44,52,4,1140
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-17,2015-12-20,"American Research Group",43,54,3,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-16,2015-12-18,"Gallup Organization",42,53,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-16,2015-12-17,"Fox",43,51,6,1013
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-13,2015-12-15,"Gallup Organization",46,50,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-08,2015-12-13,"Pew",46,49,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-10,2015-12-13,"ABC News / Washington Post",46,51,3,1002
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-10,2015-12-13,"Monmouth University",40,51,8,1006
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-10,2015-12-12,"Gallup Organization",45,50,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-05,2015-12-09,"Democracy Corps",50,48,2,900
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-06,2015-12-09,"NBC News/Wall Street Journal",43,51,6,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-07,2015-12-09,"Gallup Organization",45,50,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-04,2015-12-08,"CBS News / New York Times",44,48,8,1275
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-03,2015-12-07,"Associated Press GfK Poll",45,55,0,1007
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-04,2015-12-06,"Gallup Organization",49,48,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-12-01,2015-12-03,"Gallup Organization",47,48,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-27,2015-12-01,"CNN / ORC",45,53,3,1020
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-23,2015-11-30,"Quinnipiac University",44,51,4,1453
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-28,2015-11-30,"Gallup Organization",46,50,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-24,2015-11-27,"Gallup Organization",46,49,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-21,2015-11-23,"Gallup Organization",44,52,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-19,2015-11-22,"CBS News",42,47,11,1205
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-17,2015-11-20,"American Research Group",43,54,3,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-17,2015-11-20,"Gallup Organization",44,53,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-16,2015-11-19,"ABC News / Washington Post",46,50,4,1004
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-16,2015-11-19,"Fox",40,54,6,1016
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-15,2015-11-17,"Bloomberg",44,51,5,1002
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-14,2015-11-16,"Gallup Organization",49,47,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-11,2015-11-13,"Gallup Organization",48,48,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-06,2015-11-10,"CBS News / New York Times",45,48,7,1495
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-08,2015-11-10,"Gallup Organization",49,48,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-05,2015-11-07,"Gallup Organization",48,49,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-29,2015-11-04,"McClatchy / Marist",48,48,4,1465
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-02,2015-11-04,"Gallup Organization",49,48,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-11-01,2015-11-03,"Fox",45,50,5,1230
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-29,2015-11-02,"Quinnipiac University",42,54,5,1144
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-30,2015-11-01,"Gallup Organization",47,48,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-25,2015-10-29,"NBC News/Wall Street Journal",45,49,6,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-27,2015-10-29,"Gallup Organization",47,49,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-24,2015-10-26,"Gallup Organization",49,48,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-21,2015-10-23,"Gallup Organization",46,49,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-17,2015-10-20,"American Research Group",49,48,3,1100
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-18,2015-10-20,"Gallup Organization",45,50,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-15,2015-10-18,"ABC News / Washington Post",51,45,4,1001
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-15,2015-10-18,"NBC News/Wall Street Journal",46,49,5,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-15,2015-10-18,"Monmouth University",47,45,9,1012
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-15,2015-10-17,"Gallup Organization",46,50,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-12,2015-10-14,"Gallup Organization",45,50,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-10,2015-10-12,"Fox",42,53,5,1004
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-09,2015-10-11,"Gallup Organization",46,49,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-04,2015-10-08,"CBS News",45,46,8,1251
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-05,2015-10-08,"Gallup Organization",45,50,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-10-02,2015-10-04,"Gallup Organization",48,48,4,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-09-29,2015-10-01,"Gallup Organization",47,48,5,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-09-24,2015-09-28,"Suffolk / USA Today",47,46,7,1000
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-09-26,2015-09-28,"Gallup Organization",46,51,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-09-22,2015-09-27,"Pew",46,48,5,1502
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-09-23,2015-09-25,"Gallup Organization",48,49,3,1500
44,"Barack Obama",2,2013-01-20,2017-01-20,2015-09-20,2015-09-24,"NBC News/Wall Street Journal",47,47,6,1000
